Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin,Profit_Margin_Percentage,Delivery_Performance,Customer_Age_Group
ORD070163,CUST9606,41.0,Male,Hyderabad,South,RES210,Restaurant_163,Chinese,3/15/2024,0:00,213.0,9.97,1197.0,0.0,1197.0,Wallet,Delivered,Not Cancelled,DP505,4.0,3.4,Weekday,False,0.16,16.0,Very Slow,36-45
ORD070164,CUST8123,49.0,Male,Delhi,East,RES523,Restaurant_88,Italian,8/24/2024,0:00,150.0,30.39,1197.0,100.0,1097.0,Wallet,Delivered,Not Cancelled,DP642,5.0,5.0,Weekend,False,0.06,6.0,Very Slow,46-60
ORD070165,CUST9800,49.0,Other,Chennai,Central,RES911,Restaurant_465,Indian,3/17/2024,0:00,269.0,9.97,1071.0,300.0,771.0,Cod,Delivered,Not Cancelled,DP402,1.0,3.6,Weekend,False,0.1,10.0,Very Slow,46-60
ORD070166,CUST4692,59.0,Male,Hyderabad,East,RES555,Restaurant_132,Indian,4/20/2024,0:00,120.0,9.97,4520.0,50.0,4470.0,Cod,Delivered,Not Cancelled,DP955,5.0,5.0,Weekend,False,0.0,0.0,Slow,46-60
ORD070167,CUST5958,38.97651632035586,Other,Mumbai,West,RES367,Restaurant_426,Mexican,7/6/2024,0:00,120.0,28.77,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP746,5.0,3.8,Weekend,False,0.0,0.0,Slow,36-45
ORD070168,CUST5252,30.0,Other,Mumbai,South,RES832,Restaurant_421,Indian,1/25/2024,0:00,44.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP320,5.0,3.4,Weekday,True,0.11,11.0,Moderate,26-35
ORD070169,CUST3694,38.97651632035586,Other,Bangalore,South,RES943,Restaurant_89,Italian,11/20/2024,0:00,200.0,28.89,1197.0,50.0,1147.0,Card,Delivered,Not Cancelled,DP174,4.0,5.0,Weekday,False,0.46,46.0,Very Slow,36-45
ORD070170,CUST1892,38.97651632035586,Male,Hyderabad,South,RES622,Restaurant_75,Italian,7/21/2024,0:00,57.0,9.97,747.0,20.0,727.0,Wallet,Delivered,Not Cancelled,DP477,3.0,3.4,Weekend,False,0.44,44.0,Moderate,36-45
ORD070171,CUST1488,60.0,Male,Chennai,South,RES103,Restaurant_377,Mexican,2/19/2024,0:00,120.0,15.16,4078.0,50.0,4028.0,Cod,Delivered,Not Cancelled,DP331,2.0,4.5,Weekday,True,0.0,0.0,Slow,46-60
ORD070172,CUST8369,19.0,Other,Hyderabad,East,RES321,Restaurant_375,Indian,2/29/2024,0:00,120.0,5.08,4753.0,100.0,4653.0,Upi,Delivered,Not Cancelled,DP575,3.0,4.7,Weekday,True,0.03,3.0,Slow,18-25
ORD070173,CUST7362,47.0,Other,Hyderabad,West,RES598,Restaurant_265,Italian,6/9/2024,0:00,185.0,9.97,2757.0,50.0,2707.0,Card,Delivered,Not Cancelled,DP861,2.0,5.0,Weekend,False,0.29,28.999999999999996,Very Slow,46-60
ORD070174,CUST8229,38.97651632035586,Male,Hyderabad,South,RES382,Restaurant_332,Italian,12/14/2024,0:00,36.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP962,2.0,4.8,Weekend,False,0.4,40.0,Moderate,36-45
ORD070175,CUST5207,38.97651632035586,Male,Delhi,North,RES292,Restaurant_101,Italian,9/3/2024,0:00,,9.97,1197.0,50.0,1147.0,Upi,Cancelled,Customer Cancelled,DP684,,3.5,Weekday,False,0.48,48.0,Very Slow,36-45
ORD070176,CUST5323,22.0,Male,Bangalore,South,RES810,Restaurant_274,Indian,10/13/2024,0:00,43.0,15.04,4713.0,100.0,4613.0,Cod,Delivered,Not Cancelled,DP258,3.0,3.5,Weekend,True,0.31,31.0,Moderate,18-25
ORD070177,CUST2598,19.0,Female,Delhi,South,RES306,Restaurant_139,Chinese,10/12/2024,0:00,120.0,9.97,3975.0,50.0,3925.0,Card,Delivered,Not Cancelled,DP163,3.0,4.3,Weekend,True,0.39,39.0,Slow,18-25
ORD070178,CUST8671,36.0,Other,Hyderabad,East,RES477,Restaurant_71,Arabian,11/3/2024,0:00,120.0,39.6,234.0,100.0,134.0,Cod,Delivered,Not Cancelled,DP332,5.0,4.8,Weekend,False,0.48,48.0,Slow,36-45
ORD070179,CUST8475,19.0,Male,Chennai,South,RES883,Restaurant_164,Mexican,1/13/2024,0:00,61.0,4.68,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP240,2.0,3.6,Weekend,True,0.08,8.0,Slow,18-25
ORD070180,CUST9645,38.97651632035586,Other,Chennai,North,RES654,Restaurant_287,Indian,10/9/2024,0:00,120.0,38.38,4062.0,50.0,4012.0,Card,Delivered,Not Cancelled,DP516,1.0,3.7,Weekday,True,0.0,0.0,Slow,36-45
ORD070181,CUST2446,38.97651632035586,Female,Chennai,West,RES271,Restaurant_316,Indian,9/2/2024,0:00,120.0,9.97,1096.0,0.0,1096.0,Card,Delivered,Not Cancelled,DP837,4.0,4.8,Weekday,False,0.15,15.0,Slow,36-45
ORD070182,CUST7798,26.0,Male,Bangalore,South,RES805,Restaurant_478,Indian,1/12/2024,0:00,69.0,9.97,1197.0,20.0,1177.0,Upi,Delivered,Not Cancelled,DP206,1.0,3.2,Weekday,True,0.39,39.0,Slow,26-35
ORD070183,CUST5655,39.0,Female,Hyderabad,South,RES382,Restaurant_448,Mexican,11/17/2024,0:00,40.0,9.97,317.0,300.0,17.0,Upi,Delivered,Not Cancelled,DP636,3.0,5.0,Weekend,True,0.17,17.0,Moderate,36-45
ORD070184,CUST9124,39.0,Male,Chennai,West,RES738,Restaurant_211,Chinese,4/16/2024,0:00,,36.59,237.0,237.0,0.0,Wallet,Cancelled,Customer Cancelled,DP782,,4.5,Weekday,False,0.16,16.0,Very Slow,36-45
ORD070185,CUST4038,38.97651632035586,Female,Mumbai,East,RES412,Restaurant_253,Arabian,2/29/2024,0:00,,5.63,876.0,0.0,876.0,Cod,Cancelled,Restaurant Issue,DP643,,5.0,Weekday,False,0.45,45.0,Very Slow,36-45
ORD070186,CUST1249,38.97651632035586,Female,Bangalore,Central,RES525,Restaurant_299,Arabian,12/1/2024,0:00,120.0,9.97,1137.0,100.0,1037.0,Upi,Delivered,Not Cancelled,DP568,4.0,3.5,Weekend,False,0.13,13.0,Slow,36-45
ORD070187,CUST9656,38.97651632035586,Other,Chennai,North,RES586,Restaurant_487,Italian,6/30/2024,0:00,42.0,24.46,928.0,50.0,878.0,Card,Delivered,Not Cancelled,DP404,1.0,5.0,Weekend,False,0.32,32.0,Moderate,36-45
ORD070188,CUST5207,30.0,Other,Hyderabad,South,RES842,Restaurant_242,Arabian,12/29/2024,0:00,128.0,28.47,1176.0,0.0,1176.0,Upi,Delivered,Not Cancelled,DP815,5.0,4.4,Weekend,True,0.0,0.0,Very Slow,26-35
ORD070189,CUST7541,37.0,Other,Bangalore,East,RES844,Restaurant_87,Italian,3/26/2024,0:00,120.0,9.97,2404.0,50.0,2354.0,Cod,Delivered,Not Cancelled,DP313,3.0,3.6,Weekday,False,0.0,0.0,Slow,36-45
ORD070190,CUST8872,38.97651632035586,Female,Hyderabad,South,RES286,Restaurant_184,Arabian,9/28/2024,0:00,120.0,5.37,1009.0,20.0,989.0,Cod,Delivered,Not Cancelled,DP509,1.0,4.5,Weekend,False,0.37,37.0,Slow,36-45
ORD070191,CUST1125,38.97651632035586,Female,Mumbai,South,RES373,Restaurant_91,Mexican,7/15/2024,0:00,,9.97,2670.0,300.0,2370.0,Upi,Cancelled,Not Cancelled,DP284,,4.3,Weekend,False,0.0,0.0,Very Slow,36-45
ORD070192,CUST9333,38.0,Other,Hyderabad,South,RES232,Restaurant_329,Arabian,5/15/2024,0:00,236.0,3.72,1026.0,300.0,726.0,Wallet,Delivered,Not Cancelled,DP514,2.0,3.5,Weekday,False,0.03,3.0,Very Slow,36-45
ORD070193,CUST8418,53.0,Female,Bangalore,South,RES607,Restaurant_195,Italian,6/15/2024,0:00,120.0,6.77,3002.0,20.0,2982.0,Card,Delivered,Not Cancelled,DP400,2.0,4.1,Weekend,True,0.34,34.0,Slow,46-60
ORD070194,CUST1169,46.0,Other,Mumbai,North,RES617,Restaurant_244,Italian,1/14/2024,0:00,60.0,9.97,1197.0,100.0,1097.0,Cod,Delivered,Not Cancelled,DP551,4.0,5.0,Weekend,False,0.0,0.0,Moderate,46-60
ORD070195,CUST3148,23.0,Male,Hyderabad,South,RES990,Restaurant_333,Mexican,8/7/2024,0:00,63.0,9.97,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP730,2.0,5.0,Weekday,False,0.19,19.0,Slow,18-25
ORD070196,CUST4044,38.97651632035586,Female,Chennai,South,RES972,Restaurant_394,Italian,3/10/2024,0:00,,30.01,419.0,20.0,399.0,Card,Cancelled,Restaurant Issue,DP521,,3.5,Weekend,True,0.0,0.0,Very Slow,36-45
ORD070197,CUST2745,38.97651632035586,Male,Hyderabad,North,RES651,Restaurant_433,Arabian,5/7/2024,0:00,53.0,20.34,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP225,1.0,4.2,Weekday,False,0.13,13.0,Moderate,36-45
ORD070198,CUST4365,42.0,Female,Bangalore,South,RES648,Restaurant_459,Italian,10/23/2024,0:00,,9.97,528.0,100.0,428.0,Card,Cancelled,Late Delivery,DP279,,3.9,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070199,CUST5918,20.0,Female,Bangalore,North,RES409,Restaurant_326,Italian,2/29/2024,0:00,120.0,9.75,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP224,4.0,4.5,Weekday,False,0.42,42.0,Slow,18-25
ORD070200,CUST4386,38.0,Female,Hyderabad,East,RES760,Restaurant_167,Chinese,1/5/2024,0:00,70.0,23.92,2886.0,300.0,2586.0,Cod,Delivered,Not Cancelled,DP887,1.0,5.0,Weekday,False,0.47,47.0,Slow,36-45
ORD070201,CUST8244,38.97651632035586,Other,Mumbai,South,RES837,Restaurant_241,Indian,1/18/2024,0:00,120.0,23.5,3243.0,50.0,3193.0,Cod,Delivered,Not Cancelled,DP999,3.0,3.7,Weekday,True,0.24,24.0,Slow,36-45
ORD070202,CUST4215,38.97651632035586,Other,Hyderabad,South,RES865,Restaurant_14,Chinese,12/28/2024,0:00,120.0,9.52,3342.0,300.0,3042.0,Cod,Delivered,Not Cancelled,DP961,1.0,3.4,Weekend,False,0.24,24.0,Slow,36-45
ORD070203,CUST4497,32.0,Male,Bangalore,East,RES211,Restaurant_454,Italian,6/15/2024,0:00,28.0,27.11,849.0,50.0,799.0,Upi,Delivered,Not Cancelled,DP718,2.0,4.6,Weekend,False,0.28,28.000000000000004,Fast,26-35
ORD070204,CUST3964,46.0,Male,Bangalore,West,RES597,Restaurant_277,Arabian,4/3/2024,0:00,50.0,3.17,4795.0,300.0,4495.0,Card,Delivered,Not Cancelled,DP133,2.0,4.7,Weekday,False,0.0,0.0,Moderate,46-60
ORD070205,CUST7360,38.97651632035586,Female,Mumbai,South,RES130,Restaurant_56,Italian,7/14/2024,0:00,249.0,9.97,4520.0,50.0,4470.0,Wallet,Delivered,Not Cancelled,DP105,2.0,5.0,Weekend,False,0.0,0.0,Very Slow,36-45
ORD070206,CUST4650,38.0,Other,Chennai,South,RES827,Restaurant_154,Chinese,4/24/2024,0:00,,23.15,405.0,100.0,305.0,Wallet,Cancelled,Late Delivery,DP699,,3.8,Weekday,False,0.46,46.0,Very Slow,36-45
ORD070207,CUST3841,38.97651632035586,Other,Mumbai,West,RES892,Restaurant_229,Mexican,3/12/2024,0:00,,9.97,2496.0,100.0,2396.0,Wallet,Cancelled,Not Cancelled,DP582,,5.0,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070208,CUST3032,38.97651632035586,Female,Bangalore,South,RES852,Restaurant_181,Arabian,1/29/2024,0:00,120.0,9.97,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP749,1.0,3.4,Weekday,True,0.31,31.0,Slow,36-45
ORD070209,CUST6834,38.97651632035586,Female,Hyderabad,South,RES161,Restaurant_18,Indian,6/10/2024,0:00,120.0,4.68,1197.0,0.0,1197.0,Wallet,Delivered,Not Cancelled,DP204,4.0,4.2,Weekday,False,0.0,0.0,Slow,36-45
ORD070210,CUST4634,38.97651632035586,Female,Hyderabad,East,RES542,Restaurant_286,Arabian,3/14/2024,0:00,203.0,2.02,3293.0,50.0,3243.0,Upi,Delivered,Not Cancelled,DP948,4.0,5.0,Weekday,True,0.43,43.0,Very Slow,36-45
ORD070211,CUST3401,55.0,Female,Bangalore,North,RES857,Restaurant_17,Indian,8/13/2024,0:00,,9.97,1197.0,300.0,897.0,Upi,Cancelled,Late Delivery,DP874,,3.4,Weekday,False,0.28,28.000000000000004,Very Slow,46-60
ORD070212,CUST8250,58.0,Female,Chennai,Central,RES883,Restaurant_369,Indian,12/9/2024,0:00,245.0,9.97,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP250,2.0,3.7,Weekday,False,0.29,28.999999999999996,Very Slow,46-60
ORD070213,CUST8846,38.97651632035586,Male,Hyderabad,West,RES701,Restaurant_462,Italian,10/19/2024,0:00,,5.43,1197.0,20.0,1177.0,Cod,Cancelled,Late Delivery,DP876,,3.8,Weekend,False,0.23,23.0,Very Slow,36-45
ORD070214,CUST3582,38.97651632035586,Other,Delhi,North,RES144,Restaurant_270,Indian,2/25/2024,0:00,120.0,5.52,249.0,50.0,199.0,Wallet,Delivered,Not Cancelled,DP687,5.0,4.0,Weekend,True,0.32,32.0,Slow,36-45
ORD070215,CUST6018,53.0,Female,Mumbai,Central,RES912,Restaurant_497,Mexican,7/2/2024,0:00,44.0,1.05,1197.0,20.0,1177.0,Cod,Delivered,Not Cancelled,DP131,5.0,5.0,Weekday,False,0.13,13.0,Moderate,46-60
ORD070216,CUST1214,38.97651632035586,Other,Bangalore,North,RES736,Restaurant_104,Arabian,6/1/2024,0:00,154.0,38.67,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP565,3.0,5.0,Weekend,True,0.13,13.0,Very Slow,36-45
ORD070217,CUST8579,35.0,Male,Mumbai,East,RES648,Restaurant_17,Indian,11/20/2024,0:00,,8.94,2491.0,50.0,2441.0,Card,Cancelled,Customer Cancelled,DP747,,5.0,Weekday,False,0.02,2.0,Very Slow,26-35
ORD070218,CUST7463,27.0,Female,Bangalore,South,RES541,Restaurant_191,Chinese,3/31/2024,0:00,120.0,33.99,2977.0,20.0,2957.0,Card,Delivered,Not Cancelled,DP577,3.0,4.1,Weekend,False,0.34,34.0,Slow,26-35
ORD070219,CUST8487,38.97651632035586,Female,Bangalore,North,RES192,Restaurant_209,Arabian,4/11/2024,0:00,63.0,20.24,1026.0,300.0,726.0,Card,Delivered,Not Cancelled,DP616,3.0,4.3,Weekday,False,0.15,15.0,Slow,36-45
ORD070220,CUST2549,38.97651632035586,Other,Delhi,East,RES573,Restaurant_163,Arabian,6/22/2024,0:00,120.0,9.97,1197.0,300.0,897.0,Cod,Delivered,Not Cancelled,DP186,2.0,4.7,Weekend,False,0.07,7.000000000000001,Slow,36-45
ORD070221,CUST1068,33.0,Female,Bangalore,Central,RES605,Restaurant_245,Italian,4/28/2024,0:00,259.0,9.97,569.0,50.0,519.0,Wallet,Delivered,Not Cancelled,DP833,2.0,5.0,Weekend,False,0.0,0.0,Very Slow,26-35
ORD070222,CUST7348,24.0,Male,Bangalore,Central,RES515,Restaurant_89,Indian,8/1/2024,0:00,52.0,23.88,804.0,50.0,754.0,Cod,Delivered,Not Cancelled,DP227,2.0,3.4,Weekday,False,0.22,22.0,Moderate,18-25
ORD070223,CUST3732,38.97651632035586,Other,Hyderabad,Central,RES223,Restaurant_192,Indian,10/30/2024,0:00,26.0,25.23,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP296,1.0,4.0,Weekday,False,0.03,3.0,Fast,36-45
ORD070224,CUST2260,51.0,Female,Bangalore,North,RES965,Restaurant_270,Indian,12/15/2024,0:00,159.0,20.95,3480.0,50.0,3430.0,Cod,Delivered,Not Cancelled,DP728,1.0,5.0,Weekend,False,0.24,24.0,Very Slow,46-60
ORD070225,CUST4895,38.97651632035586,Female,Hyderabad,Central,RES373,Restaurant_241,Indian,5/10/2024,0:00,53.0,20.1,347.0,50.0,297.0,Upi,Delivered,Not Cancelled,DP600,3.0,4.5,Weekday,False,0.0,0.0,Moderate,36-45
ORD070226,CUST6624,26.0,Other,Mumbai,East,RES985,Restaurant_160,Arabian,11/6/2024,0:00,30.0,9.97,1197.0,20.0,1177.0,Upi,Delivered,Not Cancelled,DP710,2.0,4.7,Weekday,False,0.0,0.0,Fast,26-35
ORD070227,CUST1538,38.97651632035586,Other,Bangalore,South,RES614,Restaurant_158,Indian,11/27/2024,0:00,138.0,8.8,459.0,0.0,459.0,Wallet,Delivered,Not Cancelled,DP820,4.0,4.7,Weekday,False,0.35,35.0,Very Slow,36-45
ORD070228,CUST2830,53.0,Other,Delhi,North,RES567,Restaurant_241,Arabian,1/22/2024,0:00,190.0,3.15,4138.0,20.0,4118.0,Card,Delivered,Not Cancelled,DP742,5.0,5.0,Weekday,False,0.36,36.0,Very Slow,46-60
ORD070229,CUST1908,18.0,Other,Mumbai,South,RES295,Restaurant_457,Chinese,1/26/2024,0:00,37.0,23.2,3404.0,50.0,3354.0,Card,Delivered,Not Cancelled,DP557,3.0,4.6,Weekday,False,0.0,0.0,Moderate,18-25
ORD070230,CUST7079,38.97651632035586,Male,Mumbai,North,RES243,Restaurant_188,Italian,11/16/2024,0:00,37.0,8.3,404.0,0.0,404.0,Card,Delivered,Not Cancelled,DP871,3.0,4.1,Weekend,False,0.34,34.0,Moderate,36-45
ORD070231,CUST2522,38.97651632035586,Other,Hyderabad,East,RES193,Restaurant_28,Arabian,9/18/2024,0:00,120.0,4.44,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP475,3.0,5.0,Weekday,True,0.21,21.0,Slow,36-45
ORD070232,CUST4638,41.0,Other,Delhi,East,RES808,Restaurant_170,Italian,12/19/2024,0:00,43.0,17.92,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP213,5.0,3.2,Weekday,False,0.0,0.0,Moderate,36-45
ORD070233,CUST3625,43.0,Male,Hyderabad,South,RES161,Restaurant_69,Indian,12/18/2024,0:00,35.0,5.61,1197.0,20.0,1177.0,Cod,Delivered,Not Cancelled,DP565,3.0,5.0,Weekday,False,0.17,17.0,Moderate,36-45
ORD070234,CUST6870,38.97651632035586,Male,Mumbai,South,RES149,Restaurant_285,Chinese,11/26/2024,0:00,,32.76,1197.0,20.0,1177.0,Upi,Cancelled,Customer Cancelled,DP890,,4.0,Weekday,False,0.09,9.0,Very Slow,36-45
ORD070235,CUST5978,38.97651632035586,Female,Hyderabad,North,RES346,Restaurant_279,Chinese,1/18/2024,0:00,246.0,9.97,4507.0,50.0,4457.0,Cod,Delivered,Not Cancelled,DP820,5.0,3.6,Weekday,True,0.0,0.0,Very Slow,36-45
ORD070236,CUST1824,19.0,Other,Delhi,Central,RES338,Restaurant_75,Arabian,12/9/2024,0:00,171.0,5.21,4241.0,0.0,4241.0,Wallet,Delivered,Not Cancelled,DP971,3.0,3.8,Weekday,True,0.11,11.0,Very Slow,18-25
ORD070237,CUST6647,38.97651632035586,Other,Bangalore,East,RES418,Restaurant_370,Chinese,7/8/2024,0:00,128.0,3.9,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP827,2.0,4.8,Weekday,False,0.4,40.0,Very Slow,36-45
ORD070238,CUST2852,49.0,Other,Delhi,South,RES807,Restaurant_20,Italian,11/21/2024,0:00,,2.43,178.0,178.0,0.0,Wallet,Cancelled,Restaurant Issue,DP524,,4.4,Weekday,True,0.0,0.0,Very Slow,46-60
ORD070239,CUST2474,42.0,Other,Delhi,Central,RES166,Restaurant_3,Mexican,2/15/2024,0:00,,3.98,1172.0,100.0,1072.0,Cod,Cancelled,Not Cancelled,DP992,,3.8,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070240,CUST1878,22.0,Male,Hyderabad,South,RES238,Restaurant_407,Chinese,12/22/2024,0:00,120.0,35.16,195.0,50.0,145.0,Wallet,Delivered,Not Cancelled,DP659,1.0,4.4,Weekend,False,0.33,33.0,Slow,18-25
ORD070241,CUST4517,58.0,Male,Delhi,South,RES169,Restaurant_244,Indian,6/9/2024,0:00,60.0,2.52,3477.0,300.0,3177.0,Upi,Delivered,Not Cancelled,DP159,5.0,4.3,Weekend,True,0.33,33.0,Moderate,46-60
ORD070242,CUST4709,38.97651632035586,Female,Delhi,South,RES287,Restaurant_147,Indian,12/12/2024,0:00,120.0,9.97,2020.0,20.0,2000.0,Card,Delivered,Not Cancelled,DP566,3.0,4.4,Weekday,True,0.12,12.0,Slow,36-45
ORD070243,CUST5031,38.97651632035586,Other,Hyderabad,Central,RES772,Restaurant_382,Indian,3/21/2024,0:00,120.0,9.97,652.0,50.0,602.0,Wallet,Delivered,Not Cancelled,DP319,3.0,3.4,Weekday,False,0.0,0.0,Slow,36-45
ORD070244,CUST2231,46.0,Other,Bangalore,South,RES550,Restaurant_317,Indian,10/21/2024,0:00,20.0,9.69,1197.0,300.0,897.0,Upi,Delivered,Not Cancelled,DP700,4.0,5.0,Weekday,True,0.34,34.0,Fast,46-60
ORD070245,CUST9608,38.97651632035586,Other,Hyderabad,South,RES117,Restaurant_447,Italian,8/19/2024,0:00,,9.97,659.0,20.0,639.0,Upi,Cancelled,Customer Cancelled,DP162,,5.0,Weekday,True,0.2,20.0,Very Slow,36-45
ORD070246,CUST5264,29.0,Other,Hyderabad,West,RES167,Restaurant_21,Indian,12/25/2024,0:00,33.0,25.02,355.0,0.0,355.0,Card,Delivered,Not Cancelled,DP793,3.0,5.0,Weekday,False,0.02,2.0,Moderate,26-35
ORD070247,CUST1644,60.0,Female,Mumbai,Central,RES313,Restaurant_335,Mexican,9/17/2024,0:00,120.0,9.97,3407.0,50.0,3357.0,Cod,Delivered,Not Cancelled,DP567,3.0,4.0,Weekday,False,0.48,48.0,Slow,46-60
ORD070248,CUST6966,56.0,Female,Bangalore,North,RES834,Restaurant_309,Italian,2/1/2024,0:00,38.0,4.47,1197.0,50.0,1147.0,Upi,Delivered,Not Cancelled,DP808,3.0,4.1,Weekday,False,0.23,23.0,Moderate,46-60
ORD070249,CUST5100,18.0,Other,Chennai,Central,RES613,Restaurant_193,Indian,2/19/2024,0:00,120.0,15.47,4210.0,100.0,4110.0,Wallet,Delivered,Not Cancelled,DP925,3.0,5.0,Weekday,False,0.34,34.0,Slow,18-25
ORD070250,CUST2965,38.97651632035586,Other,Delhi,Central,RES635,Restaurant_25,Arabian,10/3/2024,0:00,120.0,3.6,1197.0,100.0,1097.0,Wallet,Delivered,Not Cancelled,DP437,3.0,3.1,Weekday,False,0.0,0.0,Slow,36-45
ORD070251,CUST3775,21.0,Other,Mumbai,South,RES404,Restaurant_118,Arabian,9/12/2024,0:00,141.0,32.4,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP425,1.0,3.4,Weekday,False,0.38,38.0,Very Slow,18-25
ORD070252,CUST4575,25.0,Other,Delhi,East,RES500,Restaurant_129,Arabian,1/14/2024,0:00,120.0,9.97,572.0,300.0,272.0,Cod,Delivered,Not Cancelled,DP301,2.0,3.6,Weekend,False,0.0,0.0,Slow,18-25
ORD070253,CUST9640,43.0,Male,Delhi,Central,RES362,Restaurant_487,Arabian,12/10/2024,0:00,187.0,28.5,189.0,100.0,89.0,Wallet,Delivered,Not Cancelled,DP582,3.0,3.8,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070254,CUST7627,55.0,Other,Bangalore,South,RES751,Restaurant_416,Mexican,2/12/2024,0:00,,26.52,2457.0,50.0,2407.0,Cod,Cancelled,Not Cancelled,DP515,,3.9,Weekday,True,0.46,46.0,Very Slow,46-60
ORD070255,CUST2745,36.0,Other,Hyderabad,North,RES130,Restaurant_209,Indian,9/8/2024,0:00,120.0,6.36,631.0,20.0,611.0,Card,Delivered,Not Cancelled,DP659,5.0,5.0,Weekend,False,0.5,50.0,Slow,36-45
ORD070256,CUST4576,38.97651632035586,Other,Bangalore,North,RES493,Restaurant_141,Indian,11/4/2024,0:00,142.0,9.97,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP153,3.0,3.6,Weekday,True,0.17,17.0,Very Slow,36-45
ORD070257,CUST7749,38.97651632035586,Other,Chennai,West,RES286,Restaurant_318,Indian,11/5/2024,0:00,,6.98,2467.0,50.0,2417.0,Upi,Cancelled,Not Cancelled,DP647,,4.0,Weekday,True,0.0,0.0,Very Slow,36-45
ORD070258,CUST6776,37.0,Other,Delhi,West,RES602,Restaurant_60,Indian,4/10/2024,0:00,139.0,27.26,3519.0,0.0,3519.0,Wallet,Delivered,Not Cancelled,DP145,2.0,3.7,Weekday,False,0.0,0.0,Very Slow,36-45
ORD070259,CUST2940,38.97651632035586,Other,Hyderabad,South,RES460,Restaurant_332,Chinese,7/14/2024,0:00,,2.6,235.0,235.0,0.0,Card,Cancelled,Customer Cancelled,DP263,,3.7,Weekend,False,0.31,31.0,Very Slow,36-45
ORD070260,CUST2332,38.97651632035586,Female,Delhi,Central,RES211,Restaurant_161,Arabian,1/30/2024,0:00,224.0,16.81,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP445,5.0,3.4,Weekday,True,0.19,19.0,Very Slow,36-45
ORD070261,CUST4413,38.97651632035586,Female,Mumbai,West,RES958,Restaurant_427,Arabian,12/28/2024,0:00,232.0,9.97,652.0,300.0,352.0,Card,Delivered,Not Cancelled,DP514,3.0,5.0,Weekend,True,0.0,0.0,Very Slow,36-45
ORD070262,CUST5452,38.97651632035586,Other,Mumbai,North,RES407,Restaurant_436,Indian,6/20/2024,0:00,149.0,9.97,2825.0,300.0,2525.0,Card,Delivered,Not Cancelled,DP683,4.0,4.1,Weekday,False,0.31,31.0,Very Slow,36-45
ORD070263,CUST5535,56.0,Other,Hyderabad,South,RES346,Restaurant_405,Chinese,7/24/2024,0:00,30.0,5.67,1030.0,50.0,980.0,Upi,Delivered,Not Cancelled,DP810,1.0,4.4,Weekday,True,0.0,0.0,Fast,46-60
ORD070264,CUST1160,47.0,Other,Delhi,South,RES493,Restaurant_351,Indian,6/10/2024,0:00,22.0,9.97,313.0,20.0,293.0,Cod,Delivered,Not Cancelled,DP699,2.0,3.7,Weekday,False,0.0,0.0,Fast,46-60
ORD070265,CUST7228,38.97651632035586,Other,Hyderabad,West,RES803,Restaurant_261,Indian,12/19/2024,0:00,120.0,2.08,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP138,3.0,3.7,Weekday,False,0.47,47.0,Slow,36-45
ORD070266,CUST4642,26.0,Other,Hyderabad,South,RES806,Restaurant_16,Italian,8/29/2024,0:00,188.0,36.69,1010.0,50.0,960.0,Card,Delivered,Not Cancelled,DP304,3.0,4.0,Weekday,False,0.11,11.0,Very Slow,26-35
ORD070267,CUST2493,32.0,Other,Bangalore,North,RES740,Restaurant_467,Indian,9/25/2024,0:00,120.0,9.97,3885.0,300.0,3585.0,Card,Delivered,Not Cancelled,DP157,1.0,4.6,Weekday,False,0.37,37.0,Slow,26-35
